_,d,a,m,a,s,c,e,n,^.
d,a,m,a,s,c,e,n,e,s.
a,m,a,s,c,e,n,e,s,-.
m,a,s,c,e,n,e,s,_,i.
a,s,c,e,n,e,s,_,_,n.
s,c,e,n,e,s,_,_,_,-.
c,e,n,e,s,_,_,_,_,z.
_,_,_,_,d,a,r,e,s,d.
_,_,_,d,a,r,e,s,a,-.
_,_,d,a,r,e,s,a,y,8.
_,d,a,r,e,s,a,y,_,-.
d,a,r,e,s,a,y,_,_,s.
a,r,e,s,a,y,_,_,_,1.
r,e,s,a,y,_,_,_,_,-.
_,_,_,_,d,a,y,-,g,d.
_,_,_,d,a,y,-,g,i,1.
_,_,d,a,y,-,g,i,r,-.
_,d,a,y,-,g,i,r,l,-.
d,a,y,-,g,i,r,l,_,g.
a,y,-,g,i,r,l,_,_,-.
y,-,g,i,r,l,_,_,_,3.
-,g,i,r,l,_,_,_,_,l.
_,_,_,_,d,e,a,r,i,d.
_,_,_,d,e,a,r,i,e,7.
_,_,d,e,a,r,i,e,_,-.
_,d,e,a,r,i,e,_,_,r.
d,e,a,r,i,e,_,_,_,I.
e,a,r,i,e,_,_,_,_,-.
_,_,_,_,d,e,b,u,g,d.
_,_,_,d,e,b,u,g,g,i.
_,_,d,e,b,u,g,g,e,b.
_,d,e,b,u,g,g,e,d,V.
d,e,b,u,g,g,e,d,_,g.
e,b,u,g,g,e,d,_,_,-.
b,u,g,g,e,d,_,_,_,-.
u,g,g,e,d,_,_,_,_,d.
_,_,_,_,d,e,c,o,l,d.
_,_,_,d,e,c,o,l,o,i.
_,_,d,e,c,o,l,o,n,k.
_,d,e,c,o,l,o,n,i,Q.
d,e,c,o,l,o,n,i,z,l.
e,c,o,l,o,n,i,z,e,^.
c,o,l,o,n,i,z,e,d,n.
o,l,o,n,i,z,e,d,_,2.
l,o,n,i,z,e,d,_,_,z.
o,n,i,z,e,d,_,_,_,-.
n,i,z,e,d,_,_,_,_,d.
_,_,_,_,d,e,e,p,e,d.
_,_,_,d,e,e,p,e,n,i.
_,_,d,e,e,p,e,n,e,-.
_,d,e,e,p,e,n,e,d,p.
d,e,e,p,e,n,e,d,_,^.
e,e,p,e,n,e,d,_,_,n.
e,p,e,n,e,d,_,_,_,-.
p,e,n,e,d,_,_,_,_,d.
_,_,_,_,d,e,f,i,a,d.
_,_,_,d,e,f,i,a,n,I.
_,_,d,e,f,i,a,n,c,f.
_,d,e,f,i,a,n,c,e,[.
d,e,f,i,a,n,c,e,_,-.
e,f,i,a,n,c,e,_,_,n.
f,i,a,n,c,e,_,_,_,s.
i,a,n,c,e,_,_,_,_,-.
_,_,_,_,d,e,f,y,i,d.
_,_,_,d,e,f,y,i,n,I.
_,_,d,e,f,y,i,n,g,f.
_,d,e,f,y,i,n,g,_,2.
d,e,f,y,i,n,g,_,_,I.
e,f,y,i,n,g,_,_,_,-.
f,y,i,n,g,_,_,_,_,N.
_,_,_,_,d,e,l,i,b,d.
_,_,_,d,e,l,i,b,e,I.
_,_,d,e,l,i,b,e,r,l.
_,d,e,l,i,b,e,r,a,I.
d,e,l,i,b,e,r,a,t,b.
e,l,i,b,e,r,a,t,i,^.
l,i,b,e,r,a,t,i,v,r.
i,b,e,r,a,t,i,v,e,^.
b,e,r,a,t,i,v,e,_,t.
e,r,a,t,i,v,e,_,_,I.
r,a,t,i,v,e,_,_,_,v.
a,t,i,v,e,_,_,_,_,-.
_,_,_,_,d,e,m,a,g,d.
_,_,_,d,e,m,a,g,o,E.
_,_,d,e,m,a,g,o,g,m.
_,d,e,m,a,g,o,g,s,^.
d,e,m,a,g,o,g,s,_,g.
e,m,a,g,o,g,s,_,_,Q.
m,a,g,o,g,s,_,_,_,G.
a,g,o,g,s,_,_,_,_,-.
_,_,_,_,d,e,m,o,n,d.
_,_,_,d,e,m,o,n,e,i.
_,_,d,e,m,o,n,e,t,m.
_,d,e,m,o,n,e,t,i,Q.
d,e,m,o,n,e,t,i,s,n.
e,m,o,n,e,t,i,s,e,I.
m,o,n,e,t,i,s,e,_,t.
o,n,e,t,i,s,e,_,_,2.
n,e,t,i,s,e,_,_,_,z.
e,t,i,s,e,_,_,_,_,-.
_,_,_,_,d,e,n,o,t,d.
_,_,_,d,e,n,o,t,a,i.
_,_,d,e,n,o,t,a,t,n.
_,d,e,n,o,t,a,t,i,5.
d,e,n,o,t,a,t,i,o,t.
e,n,o,t,a,t,i,o,n,1.
n,o,t,a,t,i,o,n,s,-.
o,t,a,t,i,o,n,s,_,S.
t,a,t,i,o,n,s,_,_,-.
a,t,i,o,n,s,_,_,_,H.
t,i,o,n,s,_,_,_,_,z.
_,_,_,_,d,e,p,l,o,d.
_,_,_,d,e,p,l,o,r,I.
_,_,d,e,p,l,o,r,e,p.
_,d,e,p,l,o,r,e,d,l.
d,e,p,l,o,r,e,d,_,$.
e,p,l,o,r,e,d,_,_,-.
p,l,o,r,e,d,_,_,_,-.
l,o,r,e,d,_,_,_,_,d.
_,_,_,_,d,e,s,c,r,d.
_,_,_,d,e,s,c,r,i,I.
_,_,d,e,s,c,r,i,e,s.
_,d,e,s,c,r,i,e,s,k.
d,e,s,c,r,i,e,s,_,r.
e,s,c,r,i,e,s,_,_,2.
s,c,r,i,e,s,_,_,_,-.
c,r,i,e,s,_,_,_,_,z.
_,_,_,_,d,e,s,p,i,d.
_,_,_,d,e,s,p,i,c,E.
_,_,d,e,s,p,i,c,a,s.
_,d,e,s,p,i,c,a,b,p.
d,e,s,p,i,c,a,b,l,I.
e,s,p,i,c,a,b,l,y,k.
s,p,i,c,a,b,l,y,_,^.
p,i,c,a,b,l,y,_,_,b.
i,c,a,b,l,y,_,_,_,l.
c,a,b,l,y,_,_,_,_,I.
_,_,_,_,d,e,t,e,r,d.
_,_,_,d,e,t,e,r,m,I.
_,_,d,e,t,e,r,m,i,t.
_,d,e,t,e,r,m,i,n,-.
d,e,t,e,r,m,i,n,a,3.
e,t,e,r,m,i,n,a,t,m.
t,e,r,m,i,n,a,t,e,I.
e,r,m,i,n,a,t,e,_,n.
r,m,i,n,a,t,e,_,_,^.
m,i,n,a,t,e,_,_,_,t.
i,n,a,t,e,_,_,_,_,-.
_,_,_,_,d,e,v,i,a,d.
_,_,_,d,e,v,i,a,n,i.
_,_,d,e,v,i,a,n,c,v.
_,d,e,v,i,a,n,c,e,7.
d,e,v,i,a,n,c,e,s,-.
e,v,i,a,n,c,e,s,_,n.
v,i,a,n,c,e,s,_,_,s.
i,a,n,c,e,s,_,_,_,I.
a,n,c,e,s,_,_,_,_,z.
_,_,_,_,d,i,a,g,n,d.
_,_,_,d,i,a,g,n,o,[.
_,_,d,i,a,g,n,o,s,-.
_,d,i,a,g,n,o,s,i,g.
d,i,a,g,n,o,s,i,s,n.
i,a,g,n,o,s,i,s,_,5.
a,g,n,o,s,i,s,_,_,s.
g,n,o,s,i,s,_,_,_,I.
n,o,s,i,s,_,_,_,_,s.
_,_,_,_,d,i,c,t,a,d.
_,_,_,d,i,c,t,a,t,I.
_,_,d,i,c,t,a,t,i,k.
_,d,i,c,t,a,t,i,n,t.
d,i,c,t,a,t,i,n,g,1.
i,c,t,a,t,i,n,g,_,t.
c,t,a,t,i,n,g,_,_,I.
t,a,t,i,n,g,_,_,_,-.
a,t,i,n,g,_,_,_,_,N.
_,_,_,_,d,i,g,n,i,d.
_,_,_,d,i,g,n,i,f,I.
_,_,d,i,g,n,i,f,i,g.
_,d,i,g,n,i,f,i,e,n.
d,i,g,n,i,f,i,e,s,I.
i,g,n,i,f,i,e,s,_,f.
g,n,i,f,i,e,s,_,_,2.
n,i,f,i,e,s,_,_,_,-.
i,f,i,e,s,_,_,_,_,z.
_,_,_,_,d,i,n,g,l,d.
_,_,_,d,i,n,g,l,e,I.
_,_,d,i,n,g,l,e,_,N.
_,d,i,n,g,l,e,_,_,g.
d,i,n,g,l,e,_,_,_,P.
i,n,g,l,e,_,_,_,_,-.
_,_,_,_,d,i,r,n,d,d.
_,_,_,d,i,r,n,d,l,-.
_,_,d,i,r,n,d,l,_,3.
_,d,i,r,n,d,l,_,_,n.
d,i,r,n,d,l,_,_,_,d.
i,r,n,d,l,_,_,_,_,P.
_,_,_,_,d,i,s,c,o,d.
_,_,_,d,i,s,c,o,m,I.
_,_,d,i,s,c,o,m,p,s.
_,d,i,s,c,o,m,p,o,k.
d,i,s,c,o,m,p,o,s,-.
i,s,c,o,m,p,o,s,e,F.
s,c,o,m,p,o,s,e,s,p.
c,o,m,p,o,s,e,s,_,5.
o,m,p,o,s,e,s,_,_,z.
m,p,o,s,e,s,_,_,_,I.
p,o,s,e,s,_,_,_,_,z.
_,_,_,_,d,i,s,c,u,d.
_,_,_,d,i,s,c,u,s,I.
_,_,d,i,s,c,u,s,s,s.
_,d,i,s,c,u,s,s,_,k.
d,i,s,c,u,s,s,_,_,V.
i,s,c,u,s,s,_,_,_,s.
s,c,u,s,s,_,_,_,_,-.
_,_,_,_,d,i,s,g,o,d.
_,_,_,d,i,s,g,o,r,I.
_,_,d,i,s,g,o,r,g,s.
_,d,i,s,g,o,r,g,i,g.
d,i,s,g,o,r,g,i,n,$.
i,s,g,o,r,g,i,n,g,-.
s,g,o,r,g,i,n,g,_,_.
g,o,r,g,i,n,g,_,_,I.
o,r,g,i,n,g,_,_,_,-.
r,g,i,n,g,_,_,_,_,N.
_,_,_,_,d,i,s,i,n,d.
_,_,_,d,i,s,i,n,h,I.
_,_,d,i,s,i,n,h,e,s.
_,d,i,s,i,n,h,e,r,I.
d,i,s,i,n,h,e,r,i,n.
i,s,i,n,h,e,r,i,t,h.
s,i,n,h,e,r,i,t,s,E.
i,n,h,e,r,i,t,s,_,r.
n,h,e,r,i,t,s,_,_,I.
h,e,r,i,t,s,_,_,_,t.
e,r,i,t,s,_,_,_,_,s.
_,_,_,_,d,i,s,o,r,d.
_,_,_,d,i,s,o,r,g,I.
_,_,d,i,s,o,r,g,a,s.
_,d,i,s,o,r,g,a,n,$.
d,i,s,o,r,g,a,n,i,-.
i,s,o,r,g,a,n,i,z,g.
s,o,r,g,a,n,i,z,e,^.
o,r,g,a,n,i,z,e,_,n.
r,g,a,n,i,z,e,_,_,2.
g,a,n,i,z,e,_,_,_,z.
a,n,i,z,e,_,_,_,_,-.
_,_,_,_,d,i,s,p,r,d.
_,_,_,d,i,s,p,r,o,I.
_,_,d,i,s,p,r,o,o,s.
_,d,i,s,p,r,o,o,f,p.
d,i,s,p,r,o,o,f,_,r.
i,s,p,r,o,o,f,_,_,u.
s,p,r,o,o,f,_,_,_,-.
p,r,o,o,f,_,_,_,_,f.
_,_,_,_,d,i,s,s,e,d.
_,_,_,d,i,s,s,e,r,I.
_,_,d,i,s,s,e,r,v,s.
_,d,i,s,s,e,r,v,i,-.
d,i,s,s,e,r,v,i,c,-.
i,s,s,e,r,v,i,c,e,3.
s,s,e,r,v,i,c,e,s,v.
s,e,r,v,i,c,e,s,_,I.
e,r,v,i,c,e,s,_,_,s.
r,v,i,c,e,s,_,_,_,I.
v,i,c,e,s,_,_,_,_,z.
_,_,_,_,d,i,s,t,i,d.
_,_,_,d,i,s,t,i,n,I.
_,_,d,i,s,t,i,n,g,s.
_,d,i,s,t,i,n,g,u,t.
d,i,s,t,i,n,g,u,i,I.
i,s,t,i,n,g,u,i,s,N.
s,t,i,n,g,u,i,s,h,g.
t,i,n,g,u,i,s,h,e,w.
i,n,g,u,i,s,h,e,s,I.
n,g,u,i,s,h,e,s,_,-.
g,u,i,s,h,e,s,_,_,S.
u,i,s,h,e,s,_,_,_,I.
i,s,h,e,s,_,_,_,_,z.
_,_,_,_,d,i,v,e,r,d.
_,_,_,d,i,v,e,r,_,2.
_,_,d,i,v,e,r,_,_,v.
_,d,i,v,e,r,_,_,_,^.
d,i,v,e,r,_,_,_,_,R.
_,_,_,_,d,o,g,-,l,d.
_,_,_,d,o,g,-,l,i,Q.
_,_,d,o,g,-,l,i,k,g.
_,d,o,g,-,l,i,k,e,-.
d,o,g,-,l,i,k,e,_,l.
o,g,-,l,i,k,e,_,_,2.
g,-,l,i,k,e,_,_,_,k.
-,l,i,k,e,_,_,_,_,-.
_,_,_,_,d,o,m,e,s,d.
_,_,_,d,o,m,e,s,t,5.
_,_,d,o,m,e,s,t,i,m.
_,d,o,m,e,s,t,i,c,E.
d,o,m,e,s,t,i,c,a,s.
o,m,e,s,t,i,c,a,t,t.
m,e,s,t,i,c,a,t,i,I.
e,s,t,i,c,a,t,i,n,k.
s,t,i,c,a,t,i,n,g,1.
t,i,c,a,t,i,n,g,_,t.
i,c,a,t,i,n,g,_,_,I.
c,a,t,i,n,g,_,_,_,-.
a,t,i,n,g,_,_,_,_,N.
_,_,_,_,d,o,o,r,k,d.
_,_,_,d,o,o,r,k,e,$.
_,_,d,o,o,r,k,e,e,-.
_,d,o,o,r,k,e,e,p,-.
d,o,o,r,k,e,e,p,e,k.
o,o,r,k,e,e,p,e,r,i.
o,r,k,e,e,p,e,r,s,-.
r,k,e,e,p,e,r,s,_,p.
k,e,e,p,e,r,s,_,_,^.
e,e,p,e,r,s,_,_,_,-.
e,p,e,r,s,_,_,_,_,z.
_,_,_,_,d,o,u,b,l,d.
_,_,_,d,o,u,b,l,e,-.
_,_,d,o,u,b,l,e,-,V.
_,d,o,u,b,l,e,-,d,b.
d,o,u,b,l,e,-,d,e,P.
o,u,b,l,e,-,d,e,a,-.
u,b,l,e,-,d,e,a,l,-.
b,l,e,-,d,e,a,l,i,d.
l,e,-,d,e,a,l,i,n,i.
e,-,d,e,a,l,i,n,g,-.
-,d,e,a,l,i,n,g,_,l.
d,e,a,l,i,n,g,_,_,I.
e,a,l,i,n,g,_,_,_,-.
a,l,i,n,g,_,_,_,_,N.
_,_,_,_,d,o,w,n,-,d.
_,_,_,d,o,w,n,-,t,-.
_,_,d,o,w,n,-,t,o,6.
_,d,o,w,n,-,t,o,-,n.
d,o,w,n,-,t,o,-,e,-.
o,w,n,-,t,o,-,e,a,t.
w,n,-,t,o,-,e,a,r,-.
n,-,t,o,-,e,a,r,t,-.
-,t,o,-,e,a,r,t,h,^.
t,o,-,e,a,r,t,h,_,-.
o,-,e,a,r,t,h,_,_,3.
-,e,a,r,t,h,_,_,_,-.
e,a,r,t,h,_,_,_,_,T.
_,_,_,_,d,r,a,g,g,d.
_,_,_,d,r,a,g,g,l,r.
_,_,d,r,a,g,g,l,i,(.
_,d,r,a,g,g,l,i,n,g.
d,r,a,g,g,l,i,n,g,-.
r,a,g,g,l,i,n,g,_,P.
a,g,g,l,i,n,g,_,_,I.
g,g,l,i,n,g,_,_,_,-.
g,l,i,n,g,_,_,_,_,N.
_,_,_,_,d,r,e,a,d,d.
_,_,_,d,r,e,a,d,f,r.
_,_,d,r,e,a,d,f,u,E.
_,d,r,e,a,d,f,u,l,-.
d,r,e,a,d,f,u,l,l,d.
r,e,a,d,f,u,l,l,y,f.
e,a,d,f,u,l,l,y,_,-.
a,d,f,u,l,l,y,_,_,^.
d,f,u,l,l,y,_,_,_,l.
f,u,l,l,y,_,_,_,_,I.
_,_,_,_,d,r,i,f,t,d.
_,_,_,d,r,i,f,t,w,r.
_,_,d,r,i,f,t,w,o,I.
_,d,r,i,f,t,w,o,o,f.
d,r,i,f,t,w,o,o,d,t.
r,i,f,t,w,o,o,d,_,w.
i,f,t,w,o,o,d,_,_,U.
f,t,w,o,o,d,_,_,_,-.
t,w,o,o,d,_,_,_,_,d.
_,_,_,_,d,r,o,p,p,d.
_,_,_,d,r,o,p,p,i,r.
_,_,d,r,o,p,p,i,n,Q.
_,d,r,o,p,p,i,n,g,p.
d,r,o,p,p,i,n,g,_,-.
r,o,p,p,i,n,g,_,_,I.
o,p,p,i,n,g,_,_,_,-.
p,p,i,n,g,_,_,_,_,N.
_,_,_,_,d,u,m,b,e,d.
_,_,_,d,u,m,b,e,s,V.
_,_,d,u,m,b,e,s,t,m.
_,d,u,m,b,e,s,t,_,-.
d,u,m,b,e,s,t,_,_,I.
u,m,b,e,s,t,_,_,_,s.
m,b,e,s,t,_,_,_,_,t.
_,_,_,_,d,u,s,t,-,d.
_,_,_,d,u,s,t,-,c,V.
_,_,d,u,s,t,-,c,o,s.
_,d,u,s,t,-,c,o,a,-.
d,u,s,t,-,c,o,a,t,-.
u,s,t,-,c,o,a,t,s,k.
s,t,-,c,o,a,t,s,_,5.
t,-,c,o,a,t,s,_,_,-.
-,c,o,a,t,s,_,_,_,t.
c,o,a,t,s,_,_,_,_,s.
_,_,_,_,d,y,n,a,s,d.
_,_,_,d,y,n,a,s,t,2.
_,_,d,y,n,a,s,t,s,n.
_,d,y,n,a,s,t,s,_,^.
d,y,n,a,s,t,s,_,_,s.
y,n,a,s,t,s,_,_,_,t.
n,a,s,t,s,_,_,_,_,s.
_,_,_,_,e,a,r,t,h,-.
_,_,_,e,a,r,t,h,w,-.
_,_,e,a,r,t,h,w,o,3.
_,e,a,r,t,h,w,o,r,-.
e,a,r,t,h,w,o,r,k,T.
a,r,t,h,w,o,r,k,_,w.
r,t,h,w,o,r,k,_,_,-.
t,h,w,o,r,k,_,_,_,3.
h,w,o,r,k,_,_,_,_,k.
_,_,_,_,e,c,o,l,o,E.
_,_,_,e,c,o,l,o,g,k.
_,_,e,c,o,l,o,g,y,Q.
_,e,c,o,l,o,g,y,_,l.
e,c,o,l,o,g,y,_,_,^.
c,o,l,o,g,y,_,_,_,_.
o,l,o,g,y,_,_,_,_,I.
_,_,_,_,e,d,u,c,i,I.
_,_,_,e,d,u,c,i,n,d.
_,_,e,d,u,c,i,n,g,).
_,e,d,u,c,i,n,g,_,s.
e,d,u,c,i,n,g,_,_,I.
d,u,c,i,n,g,_,_,_,-.
u,c,i,n,g,_,_,_,_,N.
_,_,_,_,e,g,g,-,s,E.
_,_,_,e,g,g,-,s,h,g.
_,_,e,g,g,-,s,h,a,-.
_,e,g,g,-,s,h,a,k,-.
e,g,g,-,s,h,a,k,e,-.
g,g,-,s,h,a,k,e,_,S.
g,-,s,h,a,k,e,_,_,1.
-,s,h,a,k,e,_,_,_,k.
s,h,a,k,e,_,_,_,_,-.
_,_,_,_,e,l,a,b,o,I.
_,_,_,e,l,a,b,o,r,l.
_,_,e,l,a,b,o,r,a,(.
_,e,l,a,b,o,r,a,t,b.
e,l,a,b,o,r,a,t,i,^.
l,a,b,o,r,a,t,i,o,r.
a,b,o,r,a,t,i,o,n,1.
b,o,r,a,t,i,o,n,s,-.
o,r,a,t,i,o,n,s,_,S.
r,a,t,i,o,n,s,_,_,-.
a,t,i,o,n,s,_,_,_,H.
t,i,o,n,s,_,_,_,_,z.
_,_,_,_,e,l,e,g,y,E.
_,_,_,e,l,e,g,y,_,l.
_,_,e,l,e,g,y,_,_,^.
_,e,l,e,g,y,_,_,_,_.
e,l,e,g,y,_,_,_,_,I.
_,_,_,_,e,m,b,l,e,E.
_,_,_,e,m,b,l,e,m,m.
_,_,e,m,b,l,e,m,a,b.
_,e,m,b,l,e,m,a,t,l.
e,m,b,l,e,m,a,t,i,-.
m,b,l,e,m,a,t,i,c,F.
b,l,e,m,a,t,i,c,_,(.
l,e,m,a,t,i,c,_,_,t.
e,m,a,t,i,c,_,_,_,I.
m,a,t,i,c,_,_,_,_,k.
_,_,_,_,e,m,o,t,e,I.
_,_,_,e,m,o,t,e,_,m.
_,_,e,m,o,t,e,_,_,5.
_,e,m,o,t,e,_,_,_,t.
e,m,o,t,e,_,_,_,_,-.
_,_,_,_,e,m,u,l,s,I.
_,_,_,e,m,u,l,s,i,m.
_,_,e,m,u,l,s,i,o,V.
_,e,m,u,l,s,i,o,n,l.
e,m,u,l,s,i,o,n,_,S.
m,u,l,s,i,o,n,_,_,-.
u,l,s,i,o,n,_,_,_,-.
l,s,i,o,n,_,_,_,_,H.
_,_,_,_,e,n,c,o,u,E.
_,_,_,e,n,c,o,u,r,n.
_,_,e,n,c,o,u,r,a,k.
_,e,n,c,o,u,r,a,g,-.
e,n,c,o,u,r,a,g,e,V.
n,c,o,u,r,a,g,e,_,r.
c,o,u,r,a,g,e,_,_,I.
o,u,r,a,g,e,_,_,_,_.
u,r,a,g,e,_,_,_,_,-.
_,_,_,_,e,n,e,r,g,E.
_,_,_,e,n,e,r,g,i,n.
_,_,e,n,e,r,g,i,s,^.
_,e,n,e,r,g,i,s,i,-.
e,n,e,r,g,i,s,i,n,_.
n,e,r,g,i,s,i,n,g,2.
e,r,g,i,s,i,n,g,_,z.
r,g,i,s,i,n,g,_,_,I.
g,i,s,i,n,g,_,_,_,-.
i,s,i,n,g,_,_,_,_,N.
_,_,_,_,e,n,j,o,y,E.
_,_,_,e,n,j,o,y,m,n.
_,_,e,n,j,o,y,m,e,_.
_,e,n,j,o,y,m,e,n,-.
e,n,j,o,y,m,e,n,t,4.
n,j,o,y,m,e,n,t,s,m.
j,o,y,m,e,n,t,s,_,^.
o,y,m,e,n,t,s,_,_,n.
y,m,e,n,t,s,_,_,_,t.
m,e,n,t,s,_,_,_,_,s.
_,_,_,_,e,n,s,h,r,E.
_,_,_,e,n,s,h,r,i,n.
_,_,e,n,s,h,r,i,n,-.
_,e,n,s,h,r,i,n,e,S.
e,n,s,h,r,i,n,e,s,r.
n,s,h,r,i,n,e,s,_,2.
s,h,r,i,n,e,s,_,_,n.
h,r,i,n,e,s,_,_,_,-.
r,i,n,e,s,_,_,_,_,z.
_,_,_,_,e,n,t,i,t,E.
_,_,_,e,n,t,i,t,l,n.
_,_,e,n,t,i,t,l,i,t.
_,e,n,t,i,t,l,i,n,2.
e,n,t,i,t,l,i,n,g,t.
n,t,i,t,l,i,n,g,_,P.
t,i,t,l,i,n,g,_,_,I.
i,t,l,i,n,g,_,_,_,-.
t,l,i,n,g,_,_,_,_,N.
_,_,_,_,e,n,v,i,r,E.
_,_,_,e,n,v,i,r,o,n.
_,_,e,n,v,i,r,o,n,v.
_,e,n,v,i,r,o,n,_,[.
e,n,v,i,r,o,n,_,_,r.
n,v,i,r,o,n,_,_,_,^.
v,i,r,o,n,_,_,_,_,n.
_,_,_,_,e,r,e,c,t,I.
_,_,_,e,r,e,c,t,n,r.
_,_,e,r,e,c,t,n,e,E.
_,e,r,e,c,t,n,e,s,k.
e,r,e,c,t,n,e,s,s,t.
r,e,c,t,n,e,s,s,_,n.
e,c,t,n,e,s,s,_,_,^.
c,t,n,e,s,s,_,_,_,s.
t,n,e,s,s,_,_,_,_,-.
_,_,_,_,e,s,c,o,r,E.
_,_,_,e,s,c,o,r,t,s.
_,_,e,s,c,o,r,t,s,k.
_,e,s,c,o,r,t,s,_,$.
e,s,c,o,r,t,s,_,_,-.
s,c,o,r,t,s,_,_,_,t.
c,o,r,t,s,_,_,_,_,s.
_,_,_,_,e,t,h,e,r,I.
_,_,_,e,t,h,e,r,e,-.
_,_,e,t,h,e,r,e,a,T.
_,e,t,h,e,r,e,a,l,7.
e,t,h,e,r,e,a,l,_,r.
t,h,e,r,e,a,l,_,_,7.
h,e,r,e,a,l,_,_,_,-.
e,r,e,a,l,_,_,_,_,l.
_,_,_,_,e,v,a,c,u,I.
_,_,_,e,v,a,c,u,a,v.
_,_,e,v,a,c,u,a,t,(.
_,e,v,a,c,u,a,t,e,k.
e,v,a,c,u,a,t,e,d,).
v,a,c,u,a,t,e,d,_,1.
a,c,u,a,t,e,d,_,_,t.
c,u,a,t,e,d,_,_,_,I.
u,a,t,e,d,_,_,_,_,d.
_,_,_,_,e,v,i,l,-,i.
_,_,_,e,v,i,l,-,d,v.
_,_,e,v,i,l,-,d,o,I.
_,e,v,i,l,-,d,o,e,l.
e,v,i,l,-,d,o,e,r,-.
v,i,l,-,d,o,e,r,_,d.
i,l,-,d,o,e,r,_,_,9.
l,-,d,o,e,r,_,_,_,-.
-,d,o,e,r,_,_,_,_,R.
_,_,_,_,e,x,c,a,v,E.
_,_,_,e,x,c,a,v,a,X.
_,_,e,x,c,a,v,a,t,k.
_,e,x,c,a,v,a,t,i,^.
e,x,c,a,v,a,t,i,o,v.
x,c,a,v,a,t,i,o,n,1.
c,a,v,a,t,i,o,n,s,-.
a,v,a,t,i,o,n,s,_,S.
v,a,t,i,o,n,s,_,_,-.
a,t,i,o,n,s,_,_,_,H.
t,i,o,n,s,_,_,_,_,z.
_,_,_,_,e,x,c,r,e,E.
_,_,_,e,x,c,r,e,t,X.
_,_,e,x,c,r,e,t,i,k.
_,e,x,c,r,e,t,i,o,r.
e,x,c,r,e,t,i,o,n,i.
x,c,r,e,t,i,o,n,_,-.
c,r,e,t,i,o,n,_,_,S.
r,e,t,i,o,n,_,_,_,-.
e,t,i,o,n,_,_,_,_,H.
_,_,_,_,e,x,h,i,b,E.
_,_,_,e,x,h,i,b,i,G.
_,_,e,x,h,i,b,i,t,-.
_,e,x,h,i,b,i,t,o,I.
e,x,h,i,b,i,t,o,r,b.
x,h,i,b,i,t,o,r,_,I.
h,i,b,i,t,o,r,_,_,t.
i,b,i,t,o,r,_,_,_,^.
b,i,t,o,r,_,_,_,_,R.
_,_,_,_,e,x,p,e,c,E.
_,_,_,e,x,p,e,c,t,X.
_,_,e,x,p,e,c,t,a,p.
_,e,x,p,e,c,t,a,t,E.
e,x,p,e,c,t,a,t,i,k.
x,p,e,c,t,a,t,i,o,t.
p,e,c,t,a,t,i,o,n,1.
e,c,t,a,t,i,o,n,s,-.
c,t,a,t,i,o,n,s,_,S.
t,a,t,i,o,n,s,_,_,-.
a,t,i,o,n,s,_,_,_,H.
t,i,o,n,s,_,_,_,_,z.
_,_,_,_,e,x,t,e,m,E.
_,_,_,e,x,t,e,m,p,X.
_,_,e,x,t,e,m,p,o,t.
_,e,x,t,e,m,p,o,r,E.
e,x,t,e,m,p,o,r,i,m.
x,t,e,m,p,o,r,i,z,p.
t,e,m,p,o,r,i,z,e,^.
e,m,p,o,r,i,z,e,_,r.
m,p,o,r,i,z,e,_,_,2.
p,o,r,i,z,e,_,_,_,z.
o,r,i,z,e,_,_,_,_,-.
_,_,_,_,e,x,t,r,a,E.
_,_,_,e,x,t,r,a,n,X.
_,_,e,x,t,r,a,n,e,t.
_,e,x,t,r,a,n,e,o,r.
e,x,t,r,a,n,e,o,u,1.
x,t,r,a,n,e,o,u,s,n.
t,r,a,n,e,o,u,s,l,7.
r,a,n,e,o,u,s,l,y,-.
a,n,e,o,u,s,l,y,_,-.
n,e,o,u,s,l,y,_,_,s.
e,o,u,s,l,y,_,_,_,l.
o,u,s,l,y,_,_,_,_,I.
_,_,_,_,e,y,e,p,i,-.
_,_,_,e,y,e,p,i,e,2.
_,_,e,y,e,p,i,e,c,-.
_,e,y,e,p,i,e,c,e,p.
e,y,e,p,i,e,c,e,_,-.
y,e,p,i,e,c,e,_,_,i.
e,p,i,e,c,e,_,_,_,s.
p,i,e,c,e,_,_,_,_,-.
_,_,_,_,f,a,c,s,i,f.
_,_,_,f,a,c,s,i,m,(.
_,_,f,a,c,s,i,m,i,X.
_,f,a,c,s,i,m,i,l,-.
f,a,c,s,i,m,i,l,e,I.
a,c,s,i,m,i,l,e,s,m.
c,s,i,m,i,l,e,s,_,^.
s,i,m,i,l,e,s,_,_,l.
i,m,i,l,e,s,_,_,_,I.
m,i,l,e,s,_,_,_,_,z.
_,_,_,_,f,a,i,r,y,f.
_,_,_,f,a,i,r,y,t,8.
_,_,f,a,i,r,y,t,a,-.
_,f,a,i,r,y,t,a,l,r.
f,a,i,r,y,t,a,l,e,I.
a,i,r,y,t,a,l,e,s,t.
i,r,y,t,a,l,e,s,_,1.
r,y,t,a,l,e,s,_,_,l.
y,t,a,l,e,s,_,_,_,-.
t,a,l,e,s,_,_,_,_,z.
_,_,_,_,f,a,n,c,i,f.
_,_,_,f,a,n,c,i,f,(.
_,_,f,a,n,c,i,f,u,n.
_,f,a,n,c,i,f,u,l,s.
